22/09/2023 15:40 ES
codigo,patente,tipo_vehiculo,forma_pago,pais_cabina,distancia
459929226,WZYA663,0,1,2,340
649598688,2014OZK,0,1,3,160
718895344,XV41010,2,1,3,0
813658897,PMF2966,2,2,3,210
533423933,ECC2R19,1,1,0,20
751310887,BHKF43,1,2,1,380
488430731,WHQT40,1,1,4,220
735846472,SBLH79,0,2,3,380
484452722,TPO7691,0,1,3,0
874780608,BC74285,0,2,0,280
990544162,NIF2X91,0,1,2,240
348269073,TXQJ75,2,1,4,140
264311680,SBIT014,2,2,3,240
842120518,CAUG108,2,1,3,140
12955701,OWX0528,0,2,2,310
33949037,4604LFD,1,2,0,210
472264025,KP431BS,2,2,3,370
369793437,PK49601,0,1,1,210
819184140,DLD7G16,2,1,4,490
158212681,OHLA23,0,1,3,280
919954766,CZ24620,0,2,0,130
509500353,ER70612,2,2,1,450
343904306,AAN9508,2,2,2,370
636365065,VUWF96,0,2,3,70
893447411,AHF1P25,0,2,0,280
236820781,REJF10,0,1,0,60
542290190,EJVY37,0,1,0,450
832080651,GT19897,2,2,4,90
634030989,SEF0725,0,2,4,170
399769804,ZP096ZE,0,1,3,490
906528960,MFKY70,2,1,0,40
861563140,3870AFL,1,2,1,290
343653936,XRQ2917,1,2,3,260
876550805,ZYL9348,2,1,1,30
229038085,HUKY300,2,2,3,70
374068253,GJ620HY,1,1,2,460
624043197,ORTQ35,1,1,4,160
203883310,TI46683,2,1,4,30
212388348,UUG7234,1,1,1,90
649561970,QT82401,2,1,1,350
843551171,BHY0Y02,1,1,1,420
29548420,IJM4M73,2,2,1,40
432326891,XQH7E89,0,2,2,50
581048555,WP097DL,1,1,0,60
581195836,3599IXL,1,1,0,430
785033429,RMNL501,1,2,0,290
363257445,QLK7802,0,2,2,370
407369972,BFV6Y32,2,2,3,190
874356877,PCD0U95,0,2,0,280
640562061,GSO7O00,2,2,2,10
543362034,0468AKH,0,1,1,380
420624262,9874WLQ,1,1,3,10
99573652,DR917JP,0,2,2,190
77805047,9567YXF,1,2,3,450
630645559,KOVX546,0,2,0,10
663098974,RW960MC,1,2,3,320
71508756,NVA8D00,1,2,2,10
203383774,QJIF705,2,2,4,470
562044648,WB588RJ,2,2,1,40
180877156,HMCH35,2,2,3,170
986711808,ZFJ1994,0,1,0,290
969147878,VXX1167,0,1,2,80
124492682,AFU3I01,2,1,0,80
381824614,ADD2R29,2,1,1,400
296285229,2003VEH,2,1,4,410
29282941,1080VLZ,1,2,4,40
551449558,MFEB364,2,1,3,320
658614355,OINY31,1,2,3,310
802680892,YBT3I99,1,2,1,110
157329079,LVF0060,2,1,3,360
600862893,DMGU394,2,2,4,110
262999,MK87501,0,1,3,220
252416020,JC88940,0,1,2,310
370843543,9832BYB,2,2,1,80
788266872,MNRV378,0,2,3,230
599200488,LRW1678,2,2,4,500
40351933,VI53406,1,2,2,490
228870551,QGRI165,2,2,1,80
457237420,5849OPH,0,2,0,470
801759856,SP010NU,2,2,0,280
862342598,9210PPX,0,1,4,240
46190765,IOC3X76,1,2,2,90
788323035,ZZTF13,1,2,4,270
902667805,COH3H96,0,2,2,50
448221222,DQ20886,1,2,0,130
173002285,6560HMC,1,1,1,130
53738907,SVX3451,1,1,3,250
389675489,DSUH154,1,2,3,240
792804415,HPN1639,0,2,4,220
71134460,YZ31101,0,1,1,500
449696207,MD139ZX,1,1,2,180
448292566,5302RDD,0,1,4,0
157144917,JG10501,1,1,4,100
463119540,WKC1775,0,1,2,40
291647990,IV98018,0,1,3,200
239280661,ANX9960,2,1,0,470
472259937,5070GRL,2,1,4,120
679179114,CQX3V49,1,1,4,250
57068569,PUN5P02,2,2,4,440
261666320,CWW0310,0,2,3,150
234439393,NH09990,2,2,2,400
197614573,YA73484,1,1,4,310
940854899,QNA0S07,1,2,1,460
34765128,SCF9R67,1,2,1,190
531333872,VFLW23,2,1,4,0
713561885,TYT4757,1,1,0,160
335110226,WIS3700,2,2,2,290
977693354,VN634PN,0,1,4,0
833984990,1512KAZ,2,2,1,250
2382656,TT121CO,0,1,3,180
242372702,PX30258,0,2,4,330
966966060,DZR4K07,2,2,2,40
733760222,PED4R22,2,2,4,340
546716286,GWV0X50,1,1,3,230
149906333,MD68422,0,2,1,270
911912374,DPNJ460,2,2,3,240
372828135,SPV3X46,2,2,3,170
114300001,WBKJ860,2,1,1,270
465807650,XE786ND,2,1,1,30
451288826,9402CPV,2,2,4,370
829202828,5353BXI,2,2,2,500
291375661,VC82946,2,2,4,190
104579196,8100HGN,0,1,2,40
256781564,GL520XR,2,2,0,160
453391462,XRBL946,0,1,1,70
132705429,BV47007,2,1,1,110
969532099,JYUO21,1,2,4,340
111414725,MP88731,0,2,1,240
935746915,TET5026,0,1,2,150
504254581,DVOX83,0,2,0,280
583407774,0568TTZ,2,2,3,330
55235231,TT99154,1,1,2,350
688571527,PPEG453,0,2,1,460
979630437,FSA1B28,1,2,0,80
457053191,7661TOL,2,2,1,470
773300074,DT73560,1,1,3,330
551781853,RIWN360,0,2,2,390
738666944,GRMJ98,0,2,2,240
917565718,4200ASS,2,2,4,330
78436418,POMO210,0,2,4,360
535036487,4706PQT,0,2,2,340
437591746,TGTU011,1,2,3,160
544296467,BZ756CL,2,2,0,280
150566859,RQQ0007,1,1,3,280
111807165,ZNZ1473,2,1,3,160
366995755,XVWC06,0,1,3,410
33068903,GXQ0540,2,2,1,290
42080868,ZCKO354,0,1,2,130
952117474,0010PRU,0,1,4,180
11665053,ZYU6065,0,2,2,310
910304947,9441NZV,2,1,0,230
285175480,VIB4488,2,2,3,180
790193761,HGSG01,0,2,4,180
944655163,PJJ0L60,2,2,0,60
992033209,SNC0H56,1,2,0,220
713307638,1596BEX,0,2,4,230
860830799,XZA1P67,1,2,1,50
567344153,1826SWY,1,2,1,490
227525778,CTQS255,0,1,0,210
29351274,KBNG104,0,1,1,330
605965852,VBNL80,1,1,3,450
415830280,0993HQQ,2,2,1,0
500139188,EZ80724,0,2,2,330
742128192,HPYO406,0,2,0,10
657158900,KBO1O57,2,2,2,200
541059466,PDN4C22,1,2,3,190
336706116,TAN0078,0,2,4,490
812696120,YFQ2002,1,1,0,270
390197654,IAL7866,2,2,0,150
25472372,JINB35,2,2,0,90
951306766,JWN0505,1,1,1,460
494586611,PG263TQ,1,2,2,450
925278553,SU792WI,2,2,3,300
78277964,1427DJX,1,1,1,280
848802644,SHU7R36,0,2,3,120
628518703,FZLB11,1,2,4,460
287846776,TBW5D04,0,1,4,140
267610467,ERD0945,1,1,4,440
279278426,AMFX83,2,1,2,10
558874736,IG118YQ,0,2,1,270
459150629,SXO6745,2,2,2,110
783053279,NMX5016,2,1,0,410
382107261,DK163PL,0,2,3,110
12599265,LD29446,0,2,0,230
190969367,NBRE595,1,2,4,90
871852723,ILSH767,1,1,2,320
585130368,CQ63554,1,2,3,130
327114414,OBE0T50,0,2,1,30
117315494,FRDC464,1,2,2,290
233487063,7002UJX,1,1,0,320
400649820,0092VXC,2,1,2,450
759446274,0710MMT,1,2,1,10
609485206,DA28041,0,2,2,310
508923092,OXRZ071,0,1,3,390
106591853,FC064QU,1,2,3,370
167693740,ZXXJ30,0,2,1,470
506420456,GX23213,2,1,4,260
375783908,QHNF20,0,2,0,320
733147531,5045HCN,0,2,0,150
217615007,ZAPL56,0,1,3,380
107937602,TUM0220,1,1,0,310
891573244,UQZ2492,0,2,2,100
744327214,XX145MS,2,1,0,170
315099393,GROI848,2,2,4,210
516482614,9002TNM,0,1,0,130
671177903,6010QDE,0,2,1,170
654606898,YYH0T83,0,1,0,40
85493503,ZYTM63,1,1,4,200
917397034,XV57920,1,1,3,290
982379892,YSFE90,2,2,3,0
897844073,1291ZYQ,1,1,1,370
744228446,NRNM952,1,2,1,330
886658762,RURT06,1,2,2,460
688378956,JFUJ012,1,1,4,200
964366865,GJ61331,0,1,2,80
102497237,9991KQW,0,1,2,90
459680830,AXVB04,1,2,1,10
580305407,MSN2G77,1,1,3,380
362496035,IJ178XA,2,2,3,110
59816052,IZ433NH,1,2,3,380
969235841,VSHO301,1,2,2,50
564236337,EC35160,0,2,3,290
898151912,RCU3R35,0,2,3,100
911724419,YRV2Q24,0,2,0,320
463993562,8938AHW,0,1,3,340
345734323,YU89704,0,1,3,0
970916134,YEPN034,0,2,4,30
20836901,SMHM831,2,1,0,110
514818530,DE152FO,2,2,3,70
905973353,PMNK195,2,2,1,70
567504096,AVKG028,2,1,0,340
368885581,ZQ05638,1,2,4,240
912721235,1232LRU,0,1,2,400
391365,DXJ3H23,1,1,0,200
866356727,YC056ZY,0,2,0,30
785169845,0267LGR,2,2,0,400
485473139,MZ743VD,2,1,2,200
238668881,PGB3U07,1,2,2,200
983922318,XJO9546,2,2,2,200
280113787,IJ00413,1,1,3,50
655297039,XUVH835,0,1,2,380
948325782,0022RCN,0,1,3,120
961224112,AC48933,2,2,1,410
668420588,7469NCX,2,2,1,200
180687749,JND0I60,2,2,1,150
198664279,XZJW76,0,1,2,280
660266357,ZOM7000,2,2,0,330
883054050,IB00550,2,2,1,410
628904247,GHYW03,2,2,1,400
701158409,FA39691,2,2,2,360
581447018,CA35590,2,2,2,260
67358899,0108LRM,2,2,2,290
739330776,XXGS102,1,1,3,110
371851294,HT00301,1,2,1,40
929754480,QNE0I19,0,2,3,470
622867740,JHBP000,2,2,1,490
993862365,EP44554,1,2,4,0
435721254,KKDV09,0,2,0,430
574585715,HDRS861,0,1,3,60
975257679,LK068HF,2,1,2,500
201597255,DLJ6600,0,1,4,90
652072987,2977EPX,2,1,4,370
419066881,2076WLH,2,2,1,490
234479949,5840LZN,2,2,2,420
115820962,OSHE790,0,1,1,310
911626971,8710MFC,0,2,0,10
390338209,WZD3J29,2,1,1,410
658071468,ZNJO28,1,2,4,60
792540716,DB76710,2,1,0,430
856810406,CB609HL,2,2,2,60
53068794,FVED031,1,1,1,310
686365873,UBM9S46,2,1,2,330
743343734,GJUJ199,2,1,2,270
267613756,9972DRN,2,1,4,90
562695354,YXI8W02,2,2,1,40
440392838,CM17490,0,1,3,460
49908860,UA681BX,2,1,3,100
282847408,AVV0511,1,1,1,220
791288192,RAV7957,2,1,0,140
238797389,GZH0001,0,2,0,330
816678790,HZ540KS,2,1,4,140
654425794,4390IUE,2,1,3,60
50825172,KLH3E10,2,2,4,170
221987889,MKEE953,1,1,2,50
900155411,LT35060,1,1,2,310
110774990,6503JAD,0,1,4,100
905583857,YDOZ00,0,1,4,450
639572862,LST0G50,2,2,4,210
87938114,TXT0I10,0,1,2,0
705377311,HD011PQ,2,1,0,460
425839023,ZHKG080,2,2,3,10
222017179,GQLS460,2,1,3,410
604813408,8274OIX,1,2,0,200
380471365,KRK7420,1,1,4,380
205304532,7521HHM,1,1,3,290
901306387,UVBA50,0,1,2,200
1486736,AOTF05,1,1,4,490
596582534,OIW1O60,0,2,1,410
222764050,WWQ5660,1,2,1,320
148862233,QHZU385,1,1,0,490
776241570,XJ270CH,0,2,1,30
259551856,GND0868,0,1,3,280
352195172,SHPE09,2,2,1,340
362169589,JVRJ87,2,2,1,30
787319217,QU067ST,0,1,4,260
549814130,0284PVJ,2,2,4,220
11785478,QT146PK,0,2,0,150
79059379,VCQ5054,0,1,1,470
497963061,TEG0680,2,2,4,290
570250399,BC84778,0,2,3,0
305682082,ETDT040,0,1,3,380
78084244,AFPC90,0,1,3,30
539312951,VWBQ439,0,1,0,470
672154564,UAIE006,2,2,1,220
148006996,GP660FS,2,1,0,200
203562243,1345YZN,2,1,2,110
217771138,0325KEH,1,2,2,70
427278672,BI521UU,1,2,3,40
531465397,TT200XE,1,1,3,230
795504662,PWJ0987,0,1,4,300
912070386,WKJM007,1,2,3,380
175619675,6305JOB,1,1,0,140
157999846,9424NDA,2,1,1,0
736023258,WS03450,0,2,4,260
408839969,IKDZ265,2,1,3,340
805701523,GRVR64,1,2,1,390
722692431,VBO1Q58,0,1,1,450
682885731,TX122YM,2,1,3,450
443857816,FUTI472,2,2,3,180
842168869,CO010YS,1,1,1,380
483345531,XLK7000,1,1,4,370
882265448,QJAK67,0,2,0,140
557774128,DB39125,1,1,1,430
404373703,FZC9759,2,2,4,260
53330239,VG752WG,2,2,2,230
444014525,FVV4924,1,2,1,380
704836934,UX02900,0,1,2,240
827380571,7802HXN,1,1,4,360
168096937,OBE1A41,2,1,4,40
190908743,MND6127,0,1,2,430
835061250,MGJE75,1,2,4,60
619340274,JFTL034,1,2,1,10
347816577,DJGO305,1,2,0,410
741665993,OWMR121,1,1,4,350
805679572,CX09194,2,2,3,60
284516443,JE690VA,0,1,0,460
474795737,PVSM37,1,2,2,300
236716147,KIT0E39,1,2,3,490
687493354,OB053RU,1,2,0,40
130194711,ATOV440,1,2,1,400
24893921,4265FSZ,0,1,3,10
572517860,IN729XR,1,2,4,240
871165724,1100BSN,1,1,2,390
478403392,QUP5421,1,1,1,30
466127782,XYUB690,0,2,4,100
250912104,8939CLQ,2,1,1,110
363354783,6901IQU,0,1,2,140
871853275,DPL3010,2,1,1,390
756990336,8664ZAY,0,2,2,420
531922752,BN30310,1,2,1,90
393545825,NDUY80,0,2,3,330
656167796,0347MYA,1,2,0,270
392650126,TDZ5N43,1,1,1,190
383426237,ELE3501,2,1,3,230
560834692,DWU0I52,1,2,3,130
597327058,GNXE63,2,1,0,450
380147867,0092ZHA,1,2,4,500
17936449,SFM2E78,1,1,0,460
978904518,KIDS740,1,1,1,90
858224214,HGQ9W70,2,2,2,260
604992025,JW79645,0,2,3,140
203814461,NHS8L36,0,2,4,370
450682468,PQ30130,2,1,2,40
696122730,LGEJ082,0,2,3,380
767425121,HA202BY,2,1,0,30
582403058,DSCV92,0,1,3,310
530622340,YPO5007,2,2,1,490
992710108,3919PYU,0,1,3,280
777892521,MRY4C75,0,1,4,180
509492504,FRYW70,2,2,3,270
906620699,TKI4658,0,1,0,70
863348220,MS07236,2,1,3,350
465945475,HFT2M01,2,1,2,20
974458105,SUN3968,0,2,3,270
630949338,FCDL10,0,2,2,90
816571364,SB799XD,0,1,3,280
822995175,8274EFF,2,1,4,270
483622813,NS632XE,0,1,1,200
382454126,KAYG501,1,2,4,210
479185719,5126VJX,1,2,4,50
97098122,3580YNO,2,1,4,500
862589997,IJCK12,1,1,0,160
48269082,TG028EX,0,1,0,320
278191771,TRY4193,0,1,0,420
741032043,LDN0K16,1,2,2,410
534276263,AW30886,2,1,3,200
750121037,PUSR02,2,1,0,360
183151982,GRXG065,2,1,1,350
902082790,DLT0480,2,1,4,20
162088952,YZSG828,2,2,2,40
31775409,NJV2M63,1,2,3,210
897362440,CIX5K65,0,1,0,30
746145579,WPAC78,2,2,2,320
230795927,ORAY02,0,2,0,30
906224615,TKWT604,2,2,3,450
455702597,PL46117,2,2,0,290
526908648,6960JHX,2,2,4,170
539173952,RI44081,0,1,1,200
546748787,HU31002,0,2,0,210
26201216,QLLD784,2,2,4,220
568720159,1474FTP,1,1,2,120
211383178,UG000FF,0,2,2,370
867946586,WZJ2M55,1,1,3,460
52672242,HAU0V74,1,2,3,360
688263189,CQBV26,1,2,0,410
155585163,JCPY342,0,1,3,470
862836867,WQU5F38,1,2,4,310
488769078,ZWAQ24,2,2,2,420
467878740,1922QMO,0,2,2,50
883677352,FOED724,1,2,0,430
185864204,EIE5H60,2,1,2,120
193237617,UI001KO,1,2,0,50
698229504,MJ70210,1,1,3,170
928377126,ECT8R59,1,2,2,390
125345528,WJ24163,1,1,4,20
19634631,SA013BK,2,1,0,490
813066079,VLB3056,0,1,2,400
647573130,GUKN16,0,2,0,290
107486071,XCRC350,0,2,1,160
6617987,ZDFV95,0,1,3,130
623247317,7296UIJ,1,2,2,210
804269517,LA29730,2,2,3,430
74078335,BTKS118,2,2,4,380
481707386,RG102NH,1,1,1,40
413983119,WFYQ311,2,1,3,70
528440821,RZSO59,0,1,3,480
755573179,TZ82221,2,1,4,60
941714653,WJEV001,1,2,3,400
194757148,AY885OQ,2,2,2,500
838805708,EONR526,1,2,2,330
860625207,NFUA343,2,2,2,440
135886329,UI320LH,0,2,4,120
814011900,XN09018,2,2,4,80
29806293,NCL6L28,2,1,1,200
301507491,FOSA70,2,2,3,470
999607900,6067HGB,0,2,1,320
480962830,GB59955,1,2,0,440
655025853,UC35108,1,1,4,30
543638738,JI24404,1,2,3,350
655753121,VC371SU,2,2,0,270
941671617,UAAC71,1,2,2,370
797574521,6074SAX,0,2,4,380
139702871,PQ13784,2,2,0,220
488092817,XTI8Z40,0,2,3,150
742753789,JVXB18,2,2,3,380
489523214,1100MWH,1,1,3,70
5871331,IJC4939,1,2,1,230
36054334,CPY0Z15,1,2,2,250
477739631,CY03290,2,2,1,290
163844236,QN020AB,2,1,1,120
18065010,GKT3814,0,1,0,480
31901460,KBPY028,0,1,2,380
192015159,HUN9B04,1,1,3,360
200684332,UN279OH,1,1,1,100
190921283,VKQQ799,2,1,0,280
220493731,QZJ7398,0,1,1,100
490683969,BJ86330,0,1,4,370
372620406,KS643VJ,0,2,2,140
708999096,AZ061IM,1,1,3,30
509462868,DWPR85,2,2,0,190
505693720,KRMW81,2,1,2,50
290107114,USX8D24,2,2,3,360
849856958,WOV1A95,0,2,0,110
141318378,OOD6Y88,2,1,2,130
691462443,0619ZKE,1,1,4,270
685065300,FGR5804,2,1,3,280
314803501,AJB8728,1,2,2,460
301177559,KWX4281,0,2,2,220
782157429,0797CWE,2,2,1,240
840331025,7370GNP,0,1,4,310
780044831,OHQB02,0,1,0,110
772266354,DS005SF,0,2,3,370
145942204,PQZY01,0,2,0,240
436876621,VKG5304,0,1,2,120
6145174,YU74139,1,1,2,160
905342842,OSYZ50,1,2,0,330
177078124,BH537SY,0,1,0,90
381670606,UL73770,0,1,1,400
893312950,TV22358,1,1,1,370
228675613,WFDN19,2,2,3,380
662649963,PUMJ00,1,1,2,240
171343485,UTM8203,0,1,0,300
78881518,MZBG905,0,2,2,370
892058049,5744UFG,0,2,1,10
674248616,HOJ0288,1,1,4,320
830099608,HHE1360,0,1,0,350
808553973,UQ09655,0,1,3,450
252004681,BOO2N68,2,1,1,410
158500346,YHTD77,1,2,0,360
592882266,XA600RV,1,2,4,100
969777056,EV782SU,1,2,3,390
946180560,RTS4R84,2,2,4,450
426904175,NRO0B68,0,1,3,310
705802201,4969DYY,0,1,4,390
303120811,KR09800,2,2,2,250
792256218,HV11841,0,1,0,100
664753861,0653UGE,1,1,4,410
591860026,VLNI090,1,2,1,300
980667166,LMIX17,0,2,3,150
926905845,UWR3624,1,1,1,340
603473006,4163LBF,2,1,3,210
663888083,EWDU884,0,1,4,500
870567496,AB16404,1,1,0,140
37645136,CHYD327,2,1,2,420
398663154,GDIV81,1,2,3,10
896120583,CP790AR,2,2,0,80
590896126,LOE6388,0,2,1,300
664915662,KJ40749,1,2,0,350
821797758,PRB2U27,2,1,2,60
795088858,ZNGD42,0,2,1,120
195618913,OUM8K82,1,2,3,170
455312220,HP98408,2,2,4,260
631121316,BM65004,0,1,3,280
613220487,BS192DU,0,1,2,30
475786247,BMWI865,1,2,3,30
576639015,JLQH00,0,2,1,170
557666955,OVQ1857,2,1,2,70
502614820,IZ320UP,1,2,4,390
843782332,BT339WX,1,2,4,140
190929843,JIUZ394,1,1,4,280
473271747,YS59011,0,2,4,180
870523109,OM19950,1,1,4,180
340950697,PDKM31,0,1,0,90
722539132,HDNM29,2,2,1,420
417110421,ZMHX16,1,2,0,70
860362990,RX35762,2,1,0,230
690315696,PGOF983,2,2,0,170
427690753,1578AIP,0,2,4,480
8681540,RO550KU,2,2,4,100
241123545,TL51076,0,2,2,0
769891512,RQ60375,0,2,1,280
20214747,KHX0880,1,2,4,400
646128375,CJ006LO,1,1,0,450
238832534,WKSO09,2,1,2,420
308985574,CIAN003,2,2,2,410
783838167,VY317YC,1,2,3,350
804928986,NFU0B22,0,1,0,140
257021947,XMYZ478,0,1,4,290
849006031,8540YOL,2,1,1,220
204312683,ZMUE60,1,1,0,170
616191203,LO004HD,1,2,0,270
696517371,2607ICM,1,1,1,10
990709075,EPNV364,1,1,3,300
147586574,FJ01138,1,2,4,450
380559449,KWZ9219,2,1,0,330
759106009,BH81352,2,2,4,390
658343074,CEHK77,2,1,1,10
173534177,HPR0I85,1,2,3,410
151725539,TTE1849,2,2,3,160
772505118,NDR2600,2,1,1,210
296664022,FSKQ00,1,1,3,430
305842253,KMLP590,2,2,4,160
37228016,WCS0775,0,1,4,170
392209088,KIC1082,2,1,2,380
933993670,WC43917,2,2,4,170
456098619,VPZA65,1,1,3,410
329612360,4065ZTY,2,1,2,480
61332608,OTL6X01,2,1,0,420
158102802,FCO2005,1,1,2,480
624999586,EX260TS,1,2,3,120
402355018,IYWA42,1,2,2,70
270521930,WEV0010,0,2,1,420
807589916,FHG0037,0,1,0,320
226523491,QMZ9A80,1,2,4,260
153992044,RYD6639,1,1,0,30
143123964,BE30140,2,1,4,20
707713322,MNRY70,0,1,2,220
794966666,JW034GY,0,2,2,190
936175002,AGMQ78,2,2,3,210
849281476,PTI6885,2,2,3,270
410326559,IYW8570,2,1,3,50
745774934,2744KJI,1,2,4,120
898662280,AZ248KL,2,1,0,320
10404910,ZQ80058,1,2,1,440
771510969,UJ75053,0,2,3,180
265865474,OZ60985,2,1,2,130
715462255,QPZ3570,2,1,4,200
949556490,3671DOC,2,2,0,380
213528822,PVIT76,0,2,2,160
730049337,DX306CK,0,1,4,200
158219007,NR818DC,0,1,0,90
513807700,TA00107,1,1,0,270
713161605,XX40120,2,2,2,350
350820252,FSPF57,1,2,0,220
187444813,HAN2499,2,2,1,440
840289487,PCH0054,1,2,0,290
884135863,2504TCO,1,1,4,120
438612555,MVOJ66,1,1,0,140
966233092,CK00635,0,1,3,460
914474511,KM593TU,1,2,3,150
610335326,YQJ0E03,1,1,1,300
246195076,ZXRX63,0,1,1,80
225298519,AFN0M07,0,1,3,450
71316712,DAC4O94,0,2,3,120
605193160,0547WAC,1,2,2,110
923926704,RN775SR,1,2,3,90
484330176,RQN8F19,0,1,2,330
541259093,NQS6N11,1,1,2,100
753216469,5201HSD,0,2,0,230
779175670,IRW8428,2,2,4,120
15625008,HM396PS,1,1,4,260
97323201,CZAX586,0,1,1,250
991818568,VS524UL,1,2,0,110
557043403,0010ATL,2,1,4,290
482040059,CU701ND,1,1,1,450
884763400,DCRR11,2,2,0,210
435407288,JWA0Y65,1,1,3,480
417842961,WJI8946,2,1,1,370
265838148,VQ006ZO,2,1,1,340
667399749,9104VRM,0,1,3,310
25673686,PDBK89,1,2,2,130
32978283,VZJ9Z02,2,1,2,470
338660617,NFA4060,0,1,1,470
789181849,GJI9180,2,2,2,360
540571259,BMB4363,1,1,0,460
69412374,VIXL39,0,1,4,220
229483498,ZP687FI,1,2,1,110
901252724,HXVD060,2,2,4,210
498070752,BFDO06,2,1,2,20
893299295,OLYO08,1,1,3,130
817493189,YKLF130,1,1,2,250
498396264,QB04534,2,2,0,150
769766913,HLDS01,2,2,3,310
838561039,MQOX98,2,2,2,360
571430786,ZCP7L11,0,1,3,370
731998220,EM530PE,2,2,4,370
737694943,BFS7A55,1,1,2,140
968477257,QABG005,1,2,2,350
170331577,ZLXE101,1,2,0,170
551498576,CRKT84,1,2,2,30
28977233,MJK2186,0,1,2,150
998589728,SO33954,2,1,3,90
237666013,LMU7575,2,1,3,220
611354791,EJ949UY,2,2,3,0
562183345,TFI8X95,0,1,1,480
457161799,HWBE788,1,1,4,180
250352821,QFDM26,0,1,3,160
785225244,ZON1K80,2,2,0,200
712066260,BT77660,1,1,0,310
328678058,PJ504BT,2,2,3,390
160419537,MGUC12,0,2,3,150
741590816,WJ90391,1,1,4,130
666043695,PB136RT,0,1,3,480
629842770,RR38144,2,2,3,310
55037831,OJP3038,2,1,0,60
609665574,FC315WK,2,1,2,110
18563341,QEI4509,2,2,2,80
695517598,CDRS346,0,2,0,260
522776241,LUYF33,2,1,4,490
482065450,NXYT446,1,1,0,500
720067870,7321BYG,1,1,3,230
16385228,0082JPI,1,1,4,490
157651686,BT570DW,1,2,4,390
603183956,DBHL28,0,1,0,460
798533143,XE87802,0,1,3,420
277703328,HRXI10,1,2,4,440
65958201,SA80884,2,1,1,250
279463413,XP060CH,0,1,4,140
120413187,VVPF42,1,2,2,430
397920079,EZK7710,0,1,0,340
348818267,7342QKY,1,1,3,470
428873264,WUO4172,2,1,0,90
322210166,0610DXH,1,2,1,120
321472519,CMQE63,2,2,2,20
845233325,HYPQ01,1,1,4,430
403037516,BMD3Z90,1,2,1,140
83013531,IQ81410,1,2,0,300
464398890,ACI2L02,1,1,0,310
294799286,CVI5C48,2,1,0,450
76467229,TJUZ00,0,1,1,240
802835524,8710XLC,0,2,4,220
867722365,NS67573,1,1,1,440
230826343,GUCH790,2,2,1,250
219452623,SB528XU,0,1,1,0
368223456,WFUR18,0,1,3,380
324993011,OSL5758,0,1,2,370
112642953,NUVR680,0,2,4,90
912850137,JASC490,0,1,1,350
407339461,VO328ON,1,2,2,200
430088472,4609RAT,1,1,0,190
151163402,WSM0192,1,1,0,80
63838770,IQ03301,0,2,1,40
53117752,JSQI840,0,1,1,270
783400454,SPJD201,0,1,4,450
727765616,TA583VE,2,1,1,20
466380585,MP041MT,2,1,3,180
620929612,7161KHI,1,2,1,210
432403748,PI64660,2,1,4,320
683265846,JZPD452,1,1,1,290
755177121,RIFO20,0,2,1,150
381467925,DM12569,2,1,4,230
436582173,9068TOY,1,2,0,290
72914650,WKQ0B09,1,1,3,440
512432559,0000TUW,0,1,2,130
827163338,OMTR006,1,2,3,200
490241712,4490CAV,0,1,4,420
326847483,KTVY10,1,1,1,150
173077627,GPSO65,2,2,2,420
477507153,CE761RW,1,1,0,460
171432482,UEOW003,1,1,4,30
635296918,PRS5318,0,2,2,400
685790215,QXF5J43,1,2,4,310
370766509,MNZK168,1,1,4,160
44124276,CMDG39,1,1,2,350
432644153,CLP9O22,2,1,3,410
981468126,SX35075,2,2,1,330
411383906,BKNP10,2,2,0,410
683728076,9904HHC,1,1,1,130
453107267,IUNA608,2,2,1,70
508227666,DPY0807,0,2,1,240
297186096,WPLB01,0,2,4,160
287301358,CQU6115,0,2,1,280
568967984,IM38987,0,2,3,390
206474451,MMUA43,1,1,2,480
799894923,OAOD66,0,1,2,480
995821242,QP97183,2,1,3,160
853101673,AIUQ49,2,2,4,180
570332962,SGWW759,1,2,1,360
168526953,0859FJJ,2,2,1,80
899485516,YG508MS,2,2,1,310
357215925,ZAYZ199,2,1,2,280
876977611,FBGF493,0,2,0,310
946323625,VV79451,2,2,0,450
48250702,XO02427,1,1,0,230
684306637,WD765UB,1,2,1,230
838427138,NQFC14,2,1,2,490
858931346,9007TCH,1,2,3,440
274856082,1708MMX,2,2,0,320
304718560,WEKD99,0,2,3,340
139008944,AS51112,1,1,0,330
397222321,SBIN199,2,1,2,290
418053173,YAE5291,2,2,0,460
530840260,XEO0K14,2,2,2,250
750534248,5880VHU,1,1,0,440
276226821,BV38907,2,2,4,230
716833932,SBJ0L08,0,2,0,300
478196554,CZ203JM,1,1,1,260
787603495,1926JLG,1,2,1,260
213256554,XFCQ59,2,2,0,310
549313706,XZQL826,0,1,2,310
794068472,AMV4062,0,2,4,330
587188411,LU440VP,2,1,3,250
195518045,8008LEN,1,2,3,240
563774708,1203JFM,2,2,4,340
220394264,EUZ5304,2,1,4,500
201516042,TI98863,2,1,0,330
344477452,XXA1499,2,2,1,150
250234349,4500USN,0,2,1,250
286266973,9218IJL,1,2,1,490
208013021,5437WQQ,2,1,2,310
682611864,LK19108,1,1,4,270
329439771,MWV1S81,0,1,0,300
562109348,IDTG613,0,2,2,200
618391547,OG051XR,1,1,1,470
602317413,UKR0N11,2,1,2,360
239203127,QC929WM,1,2,1,270
63983339,DDWD87,2,1,4,220
706128430,NYJT30,2,1,0,260
